Frame,Time,X,Y
763,30.52,161.35151,170.325417
764,30.56,161.457871,170.46328
765,30.6,161.570344,170.775586
766,30.64,161.692451,171.060188
767,30.68,161.822539,171.305358
768,30.72,161.949502,171.490708
769,30.76,162.061524,171.589845
770,30.8,162.142917,171.669967
771,30.84,162.138813,171.725292
772,30.88,162.086169,171.810279
773,30.92,161.970493,171.865875
774,30.96,161.844217,171.911959
775,31,161.672546,171.925527
776,31.04,161.502026,171.953678
777,31.08,161.293437,171.965085
778,31.12,161.131113,171.98052
779,31.16,161.034508,171.99431
780,31.2,161.014069,172.017338
781,31.24,161.095649,172.052272
782,31.28,161.257708,172.061549
783,31.32,161.416816,171.938672
784,31.36,161.500281,171.811444
785,31.4,161.421883,171.768123
786,31.44,161.331715,171.797378
787,31.48,161.317237,171.89127
788,31.52,161.374673,171.961678
789,31.56,161.436347,172.060539
790,31.6,161.454351,172.08082
791,31.64,161.490828,172.086921
792,31.68,161.487876,172.086717
793,31.72,161.465388,172.107105
794,31.76,161.443253,172.18453
795,31.8,161.44199,172.28517
796,31.84,161.4396,172.331448
797,31.88,161.409421,172.32231
798,31.92,161.378931,172.244496
799,31.96,161.358093,172.182783
800,32,161.383666,172.115626
801,32.04,161.345101,172.05769
802,32.08,161.304111,172.003464
803,32.12,161.235148,171.935127
804,32.16,161.170431,171.834829
805,32.2,161.107088,171.727156
806,32.24,161.046096,171.617889
807,32.28,161.004898,171.525491
808,32.32,160.998166,171.445345
809,32.36,160.979487,171.344784
810,32.4,160.959069,171.257622
811,32.44,160.964988,171.150344
812,32.48,160.95252,171.046584
813,32.52,160.97212,170.910486
814,32.56,160.991704,170.761839
815,32.6,161.007002,170.596741
816,32.64,161.039648,170.433803
817,32.68,161.031054,170.292683
818,32.72,161.021055,170.152589
819,32.76,160.983747,169.987802
820,32.8,160.963491,169.87373
821,32.84,160.922318,169.789508
822,32.88,160.85529,169.720918
823,32.92,160.830165,169.690154
824,32.96,160.753057,169.631377
825,33,160.69936,169.585034
826,33.04,160.624441,169.541135
827,33.08,160.541288,169.483539
828,33.12,160.46983,169.439296
829,33.16,160.377654,169.394904
830,33.2,160.295365,169.368251
831,33.24,160.149024,169.300623
832,33.28,159.994447,169.191913
833,33.32,159.842701,169.067078
834,33.36,159.642475,168.887964
835,33.4,159.424917,168.65539
836,33.44,159.214298,168.354307
837,33.48,158.965854,167.924301
838,33.52,158.76059,167.452662
839,33.56,158.605406,166.910939
840,33.6,158.438293,166.29412
841,33.64,158.310303,165.658856
842,33.68,158.211185,164.947786
843,33.72,158.119183,164.28429
844,33.76,158.03794,163.619467
845,33.8,157.998147,163.007883
846,33.84,157.953392,162.437108
847,33.88,157.920298,161.880217
848,33.92,157.934337,161.378091
849,33.96,157.908367,160.927095
850,34,157.8736,160.502845
851,34.04,157.828665,160.154234
852,34.08,157.821959,159.859182
853,34.12,157.800081,159.572922
854,34.16,157.784846,159.359041
855,34.2,157.784624,159.11992
856,34.24,157.78833,158.927309
857,34.28,157.796185,158.73347
858,34.32,157.822161,158.603535
859,34.36,157.894521,158.505516
860,34.4,157.965547,158.36294
861,34.44,158.067042,158.270234
862,34.48,158.216275,158.166739
863,34.52,158.348168,158.058724
864,34.56,158.562363,157.927436
865,34.6,158.788933,157.788808
866,34.64,159.015672,157.671274
867,34.68,159.233038,157.596615
868,34.72,159.42333,157.509432
869,34.76,159.583731,157.488774
870,34.8,159.736373,157.476662
871,34.84,159.891737,157.53336
872,34.88,160.073589,157.5562
873,34.92,160.26764,157.672507
874,34.96,160.461987,157.769598
875,35,160.60878,157.936362
876,35.04,160.668745,158.133462
877,35.08,160.615042,158.280286
878,35.12,160.487974,158.405498
879,35.16,160.2314,158.500704
880,35.2,159.970023,158.638162
881,35.24,159.79088,158.819371
882,35.28,159.706878,159.030554
883,35.32,159.753385,159.266969
884,35.36,159.916846,159.496633
885,35.4,160.103979,159.668174
886,35.44,160.332913,159.804077
887,35.48,160.665614,159.991437
888,35.52,161.051754,160.182796
889,35.56,161.392419,160.389286
890,35.6,161.676327,160.558463
891,35.64,161.958145,160.799901
892,35.68,162.13653,160.997189
893,35.72,162.208636,161.177734
894,35.76,162.229669,161.342797
895,35.8,162.187273,161.453052
896,35.84,162.144389,161.589366
897,35.88,162.098514,161.709559
898,35.92,162.089329,161.855696
899,35.96,162.08938,162.00124
900,36,162.166933,162.229628
901,36.04,162.234673,162.436108
902,36.08,162.285752,162.654541
903,36.12,162.260306,162.851955
904,36.16,162.261169,163.0086
905,36.2,162.253883,163.065735
906,36.24,162.243456,163.064825
907,36.28,162.217649,162.9841
908,36.32,162.146709,162.86164
909,36.36,162.05021,162.779627
910,36.4,161.941059,162.645682
911,36.44,161.841676,162.64969
912,36.48,161.781466,162.734787
913,36.52,161.81742,162.899423
914,36.56,161.908963,163.035917
915,36.6,162.103016,163.134197
916,36.64,162.289344,163.214861
917,36.68,162.503814,163.27344
918,36.72,162.63895,163.257446
919,36.76,162.704262,163.252001
920,36.8,162.676125,163.163964
921,36.84,162.552762,163.044386
922,36.88,162.394776,163.012303
923,36.92,162.343894,163.100009
924,36.96,162.388406,163.26164
925,37,162.507406,163.425379
926,37.04,162.639437,163.521331
927,37.08,162.712247,163.430932
928,37.12,162.69334,163.165404
929,37.16,162.566761,162.953626
930,37.2,162.50197,162.924627
931,37.24,162.565297,163.095285
932,37.28,162.770688,163.346623
933,37.32,162.959769,163.448259
934,37.36,163.044808,163.300187
935,37.4,162.974389,163.027909
936,37.44,162.825419,162.811978
937,37.48,162.729081,162.836548
938,37.52,162.7677,163.115603
939,37.56,162.924156,163.422768
940,37.6,163.049261,163.442906
941,37.64,162.999834,163.114023
942,37.68,162.758062,162.706089
943,37.72,162.332421,162.539056
944,37.76,162.028344,162.713357
945,37.8,161.827182,163.299325
946,37.84,161.744035,163.936154
947,37.88,161.73361,164.293969
948,37.92,161.669176,164.354733
949,37.96,161.6575,164.279428
950,38,161.673446,164.136983
951,38.04,161.629923,163.87369
952,38.08,161.525937,163.643008
953,38.12,161.32691,163.536816
954,38.16,161.122664,163.572726
955,38.2,160.949867,163.675694
956,38.24,160.815576,163.832701
957,38.28,160.706327,163.925358
958,38.32,160.627479,163.928477
959,38.36,160.552688,163.891874
960,38.4,160.449291,163.778821
961,38.44,160.288003,163.682755
962,38.48,160.096749,163.612781
963,38.52,159.855735,163.585603
964,38.56,159.691116,163.659322
965,38.6,159.634777,163.775507
966,38.64,159.779076,164.060481
967,38.68,160.194699,164.504126
968,38.72,160.815207,165.151471
969,38.76,161.720235,165.856686
970,38.8,162.656098,166.700498
971,38.84,163.505255,167.594844
972,38.88,164.310819,168.362417
973,38.92,164.814212,168.681263
974,38.96,165.017066,168.612361
975,39,164.901433,168.206679
976,39.04,164.63056,167.549644
977,39.08,164.349713,166.892818
978,39.12,164.189201,166.273531
979,39.16,164.149389,165.870409
980,39.2,164.278053,165.715712
981,39.24,164.504568,165.804266
982,39.28,164.624947,166.003053
983,39.32,164.395693,165.849472
984,39.36,163.708717,165.230321
985,39.4,162.732362,164.106879
986,39.44,161.571427,162.787433
987,39.48,160.411317,161.449443
988,39.52,159.32906,160.156518
989,39.56,158.439548,158.912447
990,39.6,157.804334,157.794187
991,39.64,157.300747,156.797494
992,39.68,157.067978,155.870943
993,39.72,157.139363,155.061984
994,39.76,157.546367,154.236287
995,39.8,158.143425,153.33943
996,39.84,158.660721,152.464548
997,39.88,159.042142,151.706945
998,39.92,159.103224,151.287025
999,39.96,158.827486,151.167205
1000,40,158.242137,151.249668
1001,40.04,157.534781,151.293162
1002,40.08,156.772107,151.312465
1003,40.12,156.103491,151.29655
1004,40.16,155.534782,151.331975
1005,40.2,154.929006,151.441375
1006,40.24,154.331,151.593372
1007,40.28,153.764561,151.742414
1008,40.32,153.245718,151.875102
1009,40.36,152.912194,151.883433
1010,40.4,152.667025,151.812602
1011,40.44,152.666667,151.711018
1012,40.48,152.845561,151.616042
1013,40.52,153.277316,151.461734
1014,40.56,153.806536,151.295482
1015,40.6,154.423843,151.031088
1016,40.64,155.068342,150.700852
1017,40.68,155.755698,150.457263
1018,40.72,156.530944,150.285079
1019,40.76,157.377219,150.319111
1020,40.8,158.40824,150.482765
1021,40.84,159.542523,150.807014
1022,40.88,160.645484,151.196368
1023,40.92,161.723025,151.561845
1024,40.96,162.595423,152.069414
1025,41,163.309594,152.556497
1026,41.04,163.883641,152.937772
1027,41.08,164.170499,153.024963
1028,41.12,164.304135,152.728542
1029,41.16,164.327008,152.440887
1030,41.2,164.34398,152.365739
1031,41.24,164.511228,152.592138
1032,41.28,164.7155,153.067982
1033,41.32,165.023072,153.609063
1034,41.36,165.360908,154.208377
1035,41.4,165.69354,154.825948
1036,41.44,165.984752,155.35206
1037,41.48,166.18333,155.821538
1038,41.52,166.246309,156.177468
1039,41.56,166.152214,156.497501
1040,41.6,165.909353,156.649009
1041,41.64,165.54858,156.648084
1042,41.68,165.169653,156.335991
1043,41.72,164.759206,155.878272
1044,41.76,164.296001,155.521499
1045,41.8,163.969529,155.487222
1046,41.84,163.810967,155.852646
1047,41.88,163.756386,156.401035
1048,41.92,163.832844,156.919929
1049,41.96,164.074993,157.116778
1050,42,164.588403,157.251513
1051,42.04,165.056768,157.338306
1052,42.08,165.325043,157.226574
1053,42.12,165.171452,156.958615
1054,42.16,164.666104,156.672661
1055,42.2,164.075524,156.755386
1056,42.24,163.597487,157.175165
1057,42.28,163.186529,157.705865
1058,42.32,162.856662,158.348669
1059,42.36,162.565264,159.019681
1060,42.4,162.325239,159.584549
1061,42.44,162.131173,160.097798
1062,42.48,162.019551,160.530334
1063,42.52,161.917194,160.824477
1064,42.56,161.801406,160.900782
1065,42.6,161.550737,160.893433
1066,42.64,161.217524,161.021046
1067,42.68,160.96809,161.435716
1068,42.72,160.77408,161.932314
1069,42.76,160.704158,162.461058
1070,42.8,160.731694,162.884321
1071,42.84,160.806988,163.230301
1072,42.88,160.899691,163.435621
1073,42.92,160.987572,163.484699
1074,42.96,160.96861,163.449937
1075,43,160.894966,163.499184
1076,43.04,160.749579,163.697871
1077,43.08,160.573827,164.09459
1078,43.12,160.460927,164.546418
1079,43.16,160.347432,164.980044
1080,43.2,160.336767,165.434578
1081,43.24,160.424775,165.863834
1082,43.28,160.553536,166.239727
1083,43.32,160.711911,166.569498
1084,43.36,160.838155,166.889218
1085,43.4,160.899854,167.123078
1086,43.44,160.932992,167.34805
1087,43.48,160.943552,167.49505
1088,43.52,160.932653,167.595755
1089,43.56,160.851159,167.689312
1090,43.6,160.733246,167.750085
1091,43.64,160.544776,167.847743
1092,43.68,160.303177,167.911588
1093,43.72,160.081126,167.971509
1094,43.76,159.80968,167.991278
1095,43.8,159.546356,167.995671
1096,43.84,159.275423,167.953518
1097,43.88,159.01005,167.945155
1098,43.92,158.835352,167.922776
1099,43.96,158.717491,167.937189
1100,44,158.602516,167.914345
1101,44.04,158.552535,167.91632
1102,44.08,158.522066,167.908593
1103,44.12,158.425255,167.874884
1104,44.16,158.304587,167.79934
1105,44.2,158.194669,167.736826
1106,44.24,158.087075,167.632719
1107,44.28,158.00779,167.569131
1108,44.32,157.947245,167.53085
1109,44.36,157.901287,167.497827
1110,44.4,157.870484,167.484935
1111,44.44,157.841957,167.478843
1112,44.48,157.826001,167.457344
1113,44.52,157.766424,167.434333
1114,44.56,157.750955,167.393153
1115,44.6,157.749817,167.331341
1116,44.64,157.746796,167.283778
1117,44.68,157.778243,167.223382
1118,44.72,157.80909,167.15001
1119,44.76,157.826732,167.084532
1120,44.8,157.865091,167.076992
1121,44.84,157.868328,167.046678
1122,44.88,157.876321,167.006439
1123,44.92,157.874659,166.969023
1124,44.96,157.868696,166.951264
1125,45,157.862518,166.921578
1126,45.04,157.898754,166.896498
1127,45.08,157.942133,166.813193
1128,45.12,158.014962,166.732573
1129,45.16,158.043725,166.675884
1130,45.2,158.101952,166.607158
1131,45.24,158.159869,166.562296
1132,45.28,158.199567,166.483338
1133,45.32,158.205291,166.469102
1134,45.36,158.210332,166.418333
1135,45.4,158.214888,166.387012
1136,45.44,158.20982,166.338115
1137,45.48,158.219239,166.308909
1138,45.52,158.227809,166.241941
1139,45.56,158.23341,166.210354
1140,45.6,158.24482,166.143957
1141,45.64,158.270446,166.06772
1142,45.68,158.294766,165.984895
1143,45.72,158.343386,165.983547
1144,45.76,158.502052,166.03247
1145,45.8,158.69394,166.102354
1146,45.84,158.83903,166.236204
1147,45.88,159.006491,166.349626
1148,45.92,159.199147,166.493135
1149,45.96,159.441022,166.619745
1150,46,159.594717,166.723339
1151,46.04,159.649691,166.790918
1152,46.08,159.572643,166.816603
1153,46.12,159.31494,166.835653
1154,46.16,158.913079,166.840391
1155,46.2,158.648365,166.944467
1156,46.24,158.561802,167.082499
1157,46.28,158.693566,167.222394
1158,46.32,158.878549,167.292767
1159,46.36,158.999689,167.226261
1160,46.4,158.991866,167.09585
1161,46.44,158.944752,167.050649
1162,46.48,158.873308,167.084098
1163,46.52,158.815153,167.128044
1164,46.56,158.772866,167.218588
1165,46.6,158.724631,167.289397
1166,46.64,158.703519,167.362532
1167,46.68,158.697176,167.373888
1168,46.72,158.683128,167.391925
1169,46.76,158.67155,167.394382
1170,46.8,158.625764,167.367553
1171,46.84,158.561097,167.387079
1172,46.88,158.488138,167.406011
1173,46.92,158.453252,167.450583
1174,46.96,158.451637,167.495727
1175,47,158.484114,167.542212
1176,47.04,158.524672,167.600961
1177,47.08,158.555691,167.668304
1178,47.12,158.614863,167.726161
1179,47.16,158.641147,167.775293
1180,47.2,158.614383,167.814674
1181,47.24,158.576637,167.83967
1182,47.28,158.567167,167.8572
1183,47.32,158.562077,167.850799
1184,47.36,158.560587,167.838929
1185,47.4,158.565855,167.840996
1186,47.44,158.604252,167.80202
1187,47.48,158.692849,167.739057
1188,47.52,158.767893,167.687267
1189,47.56,158.872887,167.626479
1190,47.6,158.975062,167.505163
1191,47.64,159.098014,167.379611
1192,47.68,159.1898,167.233441
1193,47.72,159.240774,167.11649
1194,47.76,159.301434,166.97706
1195,47.8,159.381943,166.856472
1196,47.84,159.45947,166.770786
1197,47.88,159.548157,166.729839
1198,47.92,159.594987,166.691124
1199,47.96,159.674411,166.705875
1200,48,159.750578,166.794394
1201,48.04,159.770621,166.920394
1202,48.08,159.843105,167.008059
1203,48.12,159.913008,167.04304
1204,48.16,159.99007,167.111921
1205,48.2,160.075009,167.162494
1206,48.24,160.122181,167.215566
1207,48.28,160.199008,167.276935
1208,48.32,160.22114,167.328782
1209,48.36,160.284943,167.388879
1210,48.4,160.311081,167.42964
1211,48.44,160.337697,167.486396
1212,48.48,160.356961,167.536697
1213,48.52,160.414844,167.533422
1214,48.56,160.479732,167.577455
1215,48.6,160.542939,167.652777
1216,48.64,160.569799,167.705979
1217,48.68,160.563495,167.774363
1218,48.72,160.536968,167.845379
1219,48.76,160.559902,167.886661
1220,48.8,160.595707,167.904168
1221,48.84,160.597305,167.941629
1222,48.88,160.604691,168.000776
1223,48.92,160.622934,168.038211
1224,48.96,160.632663,168.076087
1225,49,160.637279,168.079986
1226,49.04,160.638446,168.075133
1227,49.08,160.632661,168.078959
1228,49.12,160.657802,168.119187
1229,49.16,160.660887,168.156056
1230,49.2,160.605679,168.242627
1231,49.24,160.509254,168.387446
1232,49.28,160.285008,168.514927
1233,49.32,160.114224,168.664232
1234,49.36,160.022686,168.740912
1235,49.4,159.938359,168.779748
1236,49.44,159.898315,168.802275
1237,49.48,159.876832,168.819282
1238,49.52,159.9139,168.875622
1239,49.56,160.019742,168.902647
1240,49.6,160.183185,168.676656
1241,49.64,160.253454,168.303409
1242,49.68,160.248922,167.976832
1243,49.72,160.400668,168.013386
1244,49.76,160.706161,168.326486
1245,49.8,161.095116,168.803446
1246,49.84,161.456238,169.098765
1247,49.88,161.639394,169.193239
1248,49.92,161.760586,169.183441
1249,49.96,161.797181,169.141056
1250,50,161.840815,169.241036
1251,50.04,161.89259,169.352986
1252,50.08,161.909784,169.535434
1253,50.12,161.916184,169.653329
1254,50.16,161.955483,169.727295
1255,50.2,161.980868,169.7037
1256,50.24,161.977411,169.662755
1257,50.28,161.93428,169.547381
1258,50.32,161.863989,169.358868
1259,50.36,161.893753,169.173307
1260,50.4,162.021505,169.102406
1261,50.44,162.146916,169.092737
1262,50.48,162.278691,169.085861
1263,50.52,162.398472,169.118424
1264,50.56,162.462445,169.126203
1265,50.6,162.541144,169.039341
1266,50.64,162.521817,168.719018
1267,50.68,162.493874,168.324669
1268,50.72,162.389399,167.854574
1269,50.76,162.276653,167.401242
1270,50.8,162.158454,167.020473
1271,50.84,162.059789,166.694135
1272,50.88,162.011966,166.414768
1273,50.92,161.998494,166.155614
1274,50.96,162.089782,165.821584
1275,51,162.270934,165.375655
1276,51.04,162.593137,164.905929
1277,51.08,163.010345,164.287865
1278,51.12,163.484201,163.58863
1279,51.16,163.967472,162.780851
1280,51.2,164.27043,161.938927
1281,51.24,164.439544,161.121742
1282,51.28,164.339255,160.334445
1283,51.32,164.133004,159.636993
1284,51.36,163.890283,159.026555
1285,51.4,163.476648,158.514805
1286,51.44,163.038225,158.156867
1287,51.48,162.654958,157.626026
1288,51.52,162.212232,157.033445
1289,51.56,161.72408,156.502489
1290,51.6,161.238665,156.109753
1291,51.64,160.808911,155.755465
1292,51.68,160.529622,155.431942
1293,51.72,160.344015,155.061742
1294,51.76,160.282149,154.594653
1295,51.8,160.293895,154.112656
1296,51.84,160.361959,153.669758
1297,51.88,160.422848,153.238123
1298,51.92,160.503761,152.90217
1299,51.96,160.644989,152.65922
1300,52,160.752654,152.524149
1301,52.04,160.892269,152.711247
1302,52.08,161.051209,153.092247
1303,52.12,161.222479,153.54424
1304,52.16,161.362397,153.98206
1305,52.2,161.386063,154.33577
1306,52.24,161.341506,154.687229
1307,52.28,161.363695,155.067059
1308,52.32,161.495018,155.589605
1309,52.36,161.585828,156.058281
1310,52.4,161.351331,156.139933
1311,52.44,160.777162,156.125091
1312,52.48,160.029961,156.21405
1313,52.52,159.424413,156.594037
1314,52.56,158.983753,157.110557
1315,52.6,158.730499,157.551622
1316,52.64,158.624517,157.974404
1317,52.68,158.66989,158.415597
1318,52.72,158.800786,158.814901
1319,52.76,158.986287,159.189505
1320,52.8,159.241284,159.542125
1321,52.84,159.454424,159.849757
1322,52.88,159.766632,160.122386
1323,52.92,159.980277,160.125253
1324,52.96,160.102276,160.01894
1325,53,160.184953,160.050651
1326,53.04,160.342857,160.355931
1327,53.08,160.544451,160.884042
1328,53.12,160.783044,161.519397
1329,53.16,160.956674,162.260751
1330,53.2,161.08744,162.911808
1331,53.24,161.121085,163.368784
1332,53.28,161.122807,163.694129
1333,53.32,161.06426,163.789537
1334,53.36,160.933905,163.770023
1335,53.4,160.775255,163.716884
1336,53.44,160.639487,163.77093
1337,53.48,160.573871,164.019974
1338,53.52,160.596554,164.411913
1339,53.56,160.742279,164.863336
1340,53.6,160.948048,165.338409
1341,53.64,161.128918,165.798235
1342,53.68,161.236263,166.177357
1343,53.72,161.212589,166.463536
1344,53.76,161.057384,166.496904
1345,53.8,160.759976,166.141515
1346,53.84,160.327223,165.4221
1347,53.88,159.91465,164.618604
1348,53.92,159.601904,164.073179
1349,53.96,159.436155,163.898279
1350,54,159.402368,163.939319
1351,54.04,159.436774,164.192207
1352,54.08,159.548371,164.485998
1353,54.12,159.670236,164.787989
1354,54.16,159.752827,164.991105
1355,54.2,159.852216,165.138447
1356,54.24,159.964128,165.289146
1357,54.28,160.055878,165.376637
1358,54.32,160.087342,165.356429
1359,54.36,160.033367,165.245901
1360,54.4,159.866954,165.146126
1361,54.44,159.721324,165.183351
1362,54.48,159.703288,165.368915
1363,54.52,159.848992,165.569187
1364,54.56,160.062079,165.67029
1365,54.6,160.197759,165.48697
1366,54.64,160.251854,165.229854
1367,54.68,160.219719,165.097352
1368,54.72,160.185172,165.074581
1369,54.76,160.174832,165.190491
1370,54.8,160.22407,165.444773
1371,54.84,160.358728,165.667717
1372,54.88,160.471929,165.840207
1373,54.92,160.531953,165.808278
1374,54.96,160.605548,165.654583
1375,55,160.619541,165.356258
1376,55.04,160.568631,165.084236
1377,55.08,160.445529,164.972297
1378,55.12,160.316829,164.970889
1379,55.16,160.217631,165.107457
1380,55.2,160.245989,165.347913
1381,55.24,160.321952,165.648121
1382,55.28,160.458406,165.884158
1383,55.32,160.652478,166.105562
1384,55.36,160.833902,166.287987
1385,55.4,161.028598,166.38084
1386,55.44,161.1404,166.372984
1387,55.48,161.145284,166.180761
1388,55.52,160.995758,165.955496
1389,55.56,160.786394,165.88216
1390,55.6,160.723634,166.135146
1391,55.64,160.851211,166.581
1392,55.68,161.018403,166.788588
1393,55.72,161.102145,166.531939
1394,55.76,161.036874,166.135335
1395,55.8,160.870245,165.852151
1396,55.84,160.802426,165.866945
1397,55.88,160.850561,166.19804
1398,55.92,161.02708,166.715258
1399,55.96,161.202086,166.989044
1400,56,161.267925,166.767626
1401,56.04,161.133045,166.176404
1402,56.08,160.899759,165.840852
1403,56.12,160.792903,165.995364
1404,56.16,160.818024,166.646824
1405,56.2,160.929241,167.440547
1406,56.24,161.114567,168.173068
1407,56.28,161.244313,168.819848
1408,56.32,161.324492,169.36631
1409,56.36,161.325258,169.728195
1410,56.4,161.240193,170.038556
1411,56.44,161.184635,170.303224
1412,56.48,161.057821,170.541985
1413,56.52,160.925665,170.73843
1414,56.56,160.798805,170.877686
1415,56.6,160.635062,170.918923
1416,56.64,160.413263,170.935507
1417,56.68,160.215962,170.927713
1418,56.72,160.005785,170.974647
1419,56.76,159.883087,171.103765
1420,56.8,159.866271,171.268949
1421,56.84,159.933799,171.435954
1422,56.88,160.03518,171.54925
1423,56.92,160.138971,171.568437
1424,56.96,160.252627,171.485981
1425,57,160.358098,171.417874
1426,57.04,160.442597,171.412563
1427,57.08,160.500058,171.44174
1428,57.12,160.539154,171.56503
1429,57.16,160.561496,171.706591
1430,57.2,160.601492,171.948306
1431,57.24,160.668201,172.104546
1432,57.28,160.70815,172.090117
1433,57.32,160.795523,171.939063
1434,57.36,160.814101,171.748049
1435,57.4,160.874504,171.593474
1436,57.44,160.944437,171.505218
1437,57.48,161.005511,171.434358
1438,57.52,161.02184,171.356127
1439,57.56,161.020142,171.241869
1440,57.6,160.989187,171.076841
1441,57.64,160.962359,170.899825
1442,57.68,160.929001,170.691278
1443,57.72,160.881322,170.47624
1444,57.76,160.853644,170.266528
1445,57.8,160.794908,170.027976
1446,57.84,160.758038,169.727266
1447,57.88,160.666043,169.391332
1448,57.92,160.630307,169.068313
1449,57.96,160.605351,168.741899
1450,58,160.525725,168.433362
1451,58.04,160.470499,168.151209
1452,58.08,160.444343,167.817054
1453,58.12,160.414647,167.483524
1454,58.16,160.397495,167.168776
1455,58.2,160.383448,166.788839
1456,58.24,160.446829,166.422715
1457,58.28,160.526847,166.060152
1458,58.32,160.595343,165.604735
1459,58.36,160.709225,165.137714
1460,58.4,160.721837,164.651648
1461,58.44,160.716263,164.174326
1462,58.48,160.643173,163.658275
1463,58.52,160.557598,163.179375
1464,58.56,160.426034,162.730367
1465,58.6,160.23357,162.245911
1466,58.64,160.017908,161.804325
1467,58.68,159.828644,161.331941
1468,58.72,159.598355,160.881583
1469,58.76,159.363003,160.439329
1470,58.8,159.101923,159.956583
1471,58.84,158.859445,159.486282
1472,58.88,158.625292,159.106126
1473,58.92,158.377805,158.751872
1474,58.96,158.121822,158.380243
1475,59,157.8998,158.017024
1476,59.04,157.688778,157.604006
1477,59.08,157.492768,157.101671
1478,59.12,157.390585,156.729106
1479,59.16,157.511854,156.424562
1480,59.2,157.748538,156.185378
1481,59.24,158.054579,155.909908
1482,59.28,158.48217,155.599879
1483,59.32,158.835981,155.16631
1484,59.36,159.18245,154.753804
1485,59.4,159.730733,154.341894
1486,59.44,160.554271,154.040453
1487,59.48,161.592328,153.726793
1488,59.52,162.886185,153.418514
1489,59.56,164.367338,153.186476
1490,59.6,166.055221,153.032667
1491,59.64,167.838173,153.022104
1492,59.68,169.717776,153.099112
1493,59.72,171.639238,153.267265
1494,59.76,173.590104,153.551716
1495,59.8,175.495199,153.866505
1496,59.84,177.306817,154.025225
1497,59.88,179.051662,154.097441
1498,59.92,180.538063,154.090679
1499,59.96,181.790172,154.08872
1500,60,182.835893,154.211882
